project,from_name,to_name,from_url,to_url,from_fqs,from_tctracer_fqs,from_testlinker_fqs,to_fqs,to_tctracer_fqs,to_testlinker_fqs
gson,testEscapedCtrlRInStringSerialization,toJson,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/functional/StringTest.java#L51,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/Gson.java#L579,com.google.gson.functional.StringTest.testEscapedCtrlRInStringSerialization(),com.google.gson.functional.StringTest.testEscapedCtrlRInStringSerialization(),com.google.gson.functional.StringTest.testEscapedCtrlRInStringSerialization(),com.google.gson.Gson.toJson(java.lang.Object),com.google.gson.Gson.toJson(Object),com.google.gson.Gson.toJson(Object)
gson,testJavascriptKeywordsInStringSerialization,toJson,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/functional/StringTest.java#L129,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/Gson.java#L579,com.google.gson.functional.StringTest.testJavascriptKeywordsInStringSerialization(),com.google.gson.functional.StringTest.testJavascriptKeywordsInStringSerialization(),com.google.gson.functional.StringTest.testJavascriptKeywordsInStringSerialization(),com.google.gson.Gson.toJson(java.lang.Object),com.google.gson.Gson.toJson(Object),com.google.gson.Gson.toJson(Object)
gson,testMapSerializationEmpty,toJson,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/functional/MapTest.java#L91,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/Gson.java#L601,com.google.gson.functional.MapTest.testMapSerializationEmpty(),com.google.gson.functional.MapTest.testMapSerializationEmpty(),com.google.gson.functional.MapTest.testMapSerializationEmpty(),"com.google.gson.Gson.toJson(java.lang.Object, java.lang.reflect.Type)","com.google.gson.Gson.toJson(Object, Type)","com.google.gson.Gson.toJson(Object, Type)"
gson,testEqualsAndHashcode,assertEqualsAndHashCode,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/JsonNullTest.java#L28,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/common/MoreAsserts.java#L65,com.google.gson.JsonNullTest.testEqualsAndHashcode(),com.google.gson.JsonNullTest.testEqualsAndHashcode(),com.google.gson.JsonNullTest.testEqualsAndHashcode(),"com.google.gson.common.MoreAsserts.assertEqualsAndHashCode(java.lang.Object, java.lang.Object)","com.google.gson.common.MoreAsserts.assertEqualsAndHashCode(Object, Object)","com.google.gson.common.MoreAsserts.assertEqualsAndHashCode(Object, Object)"
gson,testPrematureClose,close,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java#L87,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/internal/bind/JsonTreeWriter.java#L202,com.google.gson.internal.bind.JsonTreeWriterTest.testPrematureClose(),com.google.gson.internal.bind.JsonTreeWriterTest.testPrematureClose(),com.google.gson.internal.bind.JsonTreeWriterTest.testPrematureClose(),com.google.gson.internal.bind.JsonTreeWriter.close(),com.google.gson.internal.bind.JsonTreeWriter.close(),com.google.gson.internal.bind.JsonTreeWriter.close()
gson,testNullName,name,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/stream/JsonWriterTest.java#L141,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/stream/JsonWriter.java#L385,com.google.gson.stream.JsonWriterTest.testNullName(),com.google.gson.stream.JsonWriterTest.testNullName(),com.google.gson.stream.JsonWriterTest.testNullName(),com.google.gson.stream.JsonWriter.name(java.lang.String),com.google.gson.stream.JsonWriter.name(String),com.google.gson.stream.JsonWriter.name(String)
gson,testIsAssignableFromRawTypes,isAssignableFrom,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/reflect/TypeTokenTest.java#L40,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/reflect/TypeToken.java#L111,com.google.gson.reflect.TypeTokenTest.testIsAssignableFromRawTypes(),com.google.gson.reflect.TypeTokenTest.testIsAssignableFromRawTypes(),com.google.gson.reflect.TypeTokenTest.testIsAssignableFromRawTypes(),com.google.gson.reflect.TypeToken.isAssignableFrom(java.lang.Class<?>),com.google.gson.reflect.TypeToken.isAssignableFrom(Class),com.google.gson.reflect.TypeToken.isAssignableFrom(Class)
gson,testIsSynthetic,isSynthetic,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/FieldAttributesTest.java#L64,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/FieldAttributes.java#L154,com.google.gson.FieldAttributesTest.testIsSynthetic(),com.google.gson.FieldAttributesTest.testIsSynthetic(),com.google.gson.FieldAttributesTest.testIsSynthetic(),com.google.gson.FieldAttributes.isSynthetic(),com.google.gson.FieldAttributes.isSynthetic(),com.google.gson.FieldAttributes.isSynthetic()
gson,testContainsNullKeyIsAlwaysFalse,containsKey,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/internal/LinkedTreeMapTest.java#L76,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java#L86,com.google.gson.internal.LinkedTreeMapTest.testContainsNullKeyIsAlwaysFalse(),com.google.gson.internal.LinkedTreeMapTest.testContainsNullKeyIsAlwaysFalse(),com.google.gson.internal.LinkedTreeMapTest.testContainsNullKeyIsAlwaysFalse(),com.google.gson.internal.LinkedTreeMap.containsKey(java.lang.Object),com.google.gson.internal.LinkedTreeMap.containsKey(Object),com.google.gson.internal.LinkedTreeMap.containsKey(Object)
gson,testDeclaringClass,getDeclaringClass,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/FieldAttributesTest.java#L49,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/FieldAttributes.java#L52,com.google.gson.FieldAttributesTest.testDeclaringClass(),com.google.gson.FieldAttributesTest.testDeclaringClass(),com.google.gson.FieldAttributesTest.testDeclaringClass(),com.google.gson.FieldAttributes.getDeclaringClass(),com.google.gson.FieldAttributes.getDeclaringClass(),com.google.gson.FieldAttributes.getDeclaringClass()
gson,testNulls,JsonReader,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/stream/JsonReaderTest.java#L192,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/stream/JsonReader.java#L289,com.google.gson.stream.JsonReaderTest.testNulls(),com.google.gson.stream.JsonReaderTest.testNulls(),com.google.gson.stream.JsonReaderTest.testNulls(),com.google.gson.stream.JsonReader.JsonReader(java.io.Reader),com.google.gson.stream.JsonReader.JsonReader(Reader),com.google.gson.stream.JsonReader.JsonReader(Reader)
gson,testName,getName,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/FieldAttributesTest.java#L68,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/FieldAttributes.java#L59,com.google.gson.FieldAttributesTest.testName(),com.google.gson.FieldAttributesTest.testName(),com.google.gson.FieldAttributesTest.testName(),com.google.gson.FieldAttributes.getName(),com.google.gson.FieldAttributes.FieldAttributes(Field),com.google.gson.FieldAttributes.FieldAttributes(Field)
gson,testModifiers,hasModifier,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/test/java/com/google/gson/FieldAttributesTest.java#L53,https://github.com/google/gson/blob/e9ead40302b3466f557a82f924907de59462deb9/gson/src/main/java/com/google/gson/FieldAttributes.java#L134,com.google.gson.FieldAttributesTest.testModifiers(),com.google.gson.FieldAttributesTest.testModifiers(),com.google.gson.FieldAttributesTest.testModifiers(),com.google.gson.FieldAttributes.hasModifier(int),com.google.gson.FieldAttributes.hasModifier(int),com.google.gson.FieldAttributes.hasModifier(int)
